Class,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Calibration Factor,Capture ID,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Group ID,Image Height,Image Width,Intensity,Length,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Transparency,UUID,Volume (ABD),Volume (ESD),Width
Diatoms,104.5424,104.5424,0.7279,145.3486,144.6544,143.9297,994.2184,839.4106,804.0866,0.7254,452,422,300,7.6692,4.7737,1000.0000,7.7081,4.8907,1000.0000,0.1170,0.5904,0.5718,0.8321,1.7487,48.5780,0.8862,11.5372,13.9640,11.5372,64.3108,1035.8440,3.1793,-35.0000,45.0000,0.4330,0.6978,0.3145,23.3891,7.3568,81,42,46,144.5535,16.3215,1,61.4918,1.0048,0.9902,0.9950,1.2658,0.0000,0.0000,0.0000,35.9442,0.0000,0,0.0000,0.0000,47269.0000,0.3494,0.1738,ABEB9DF16B7411ED8FA800301809E817,804.0866,1425.6847,11.9691
Diatoms,190.1997,190.1997,0.5414,162.5690,162.5860,162.6994,1169.4463,1861.8459,1973.2332,0.7254,463,742,1614,7.6649,4.7858,1000.0000,7.7144,4.8843,1000.0000,0.0985,0.2915,0.2655,0.6932,3.7661,69.9155,0.8107,15.5618,20.7746,15.5618,76.7714,1056.4530,9.7286,-90.0000,5.0000,1.1415,0.4670,0.1028,52.0393,5.3491,82,58,47,144.0019,24.3009,1,114.7767,0.9999,1.0008,1.0007,1.6416,0.0000,0.0000,0.0000,40.7234,0.0000,0,0.0000,0.0000,76177.0000,0.1016,0.2509,ABEBBAA16B7411ED8FA800301809E817,1973.2332,4694.6127,15.5961
Diatoms,999.0320,1082.0891,0.9490,142.9461,142.0022,141.0106,20082.2188,26488.1536,23753.7889,0.7254,469,343,796,7.6020,4.7354,1000.0000,7.6497,4.8449,1000.0000,0.1095,0.7582,0.5686,0.9879,1.7586,127.5020,0.9672,35.6652,39.1112,37.1182,63.8146,1073.2500,3.2135,-65.0000,0.0000,0.5118,0.6615,0.3112,64.1549,19.9639,83,79,76,113.1976,42.4359,1,168.2376,1.0066,0.9865,0.9930,1.3195,0.0000,0.0000,0.0000,23.6452,0.0000,0,0.0000,0.0000,256053.0000,0.6416,0.0881,ABEBCA076B7411ED8FA800301809E817,23753.7889,31325.6708,37.3581
Diatoms,126.9302,130.7042,0.8517,159.3701,158.8924,157.8005,1189.5779,1318.4855,1075.7504,0.7254,473,982,1023,7.7286,4.8141,1000.0000,7.7545,4.8870,1000.0000,0.0729,0.5907,0.5207,0.8581,1.9203,53.6106,0.9308,12.7127,15.5961,12.9003,63.6235,1087.0000,3.7675,0.0000,-90.0000,0.6311,0.6131,0.2654,27.8059,7.3805,84,42,48,130.9055,17.0469,1,70.3726,1.0030,0.9902,0.9931,1.3127,0.0000,0.0000,0.0000,23.8593,0.0000,0,0.0000,0.0000,49875.0000,0.2688,0.1849,ABEBD48A6B7411ED8FA800301809E817,1075.7504,1986.3083,12.6945
Diatoms,79.0934,79.0934,0.8823,163.6402,164.2955,164.8523,1141.2740,500.4427,529.1439,0.7254,478,207,1774,7.6846,4.7693,1000.0000,7.7009,4.8765,1000.0000,0.1072,0.8597,0.7743,0.9776,1.2915,39.3638,1.0000,10.0352,11.0019,10.0352,79.7414,1103.0310,1.2696,-75.0000,5.0000,0.1096,0.9012,0.7876,13.2806,10.4602,85,40,39,132.6250,11.9691,1,47.4817,0.9960,1.0074,1.0034,1.2062,0.0000,0.0000,0.0000,28.5104,0.0000,0,0.0000,0.0000,35013.0000,0.7686,0.0879,ABEBE1726B7411ED8FA800301809E817,529.1439,697.2712,9.7929
Diatoms,96.7825,96.7825,0.0711,152.5649,151.4935,150.7305,412.0312,97.6993,716.2404,0.7254,484,292,259,7.6946,4.7859,1000.0000,7.7151,4.9012,1000.0000,0.1153,0.0000,0.1792,0.1409,5.5808,100.8108,1.0000,11.1008,30.6280,11.1008,77.5352,1114.6880,15.4681,-90.0000,0.0000,0.0226,0.9779,0.0646,50.0693,3.2369,86,92,25,106.2890,48.9645,1,106.6124,1.0071,0.9880,0.9950,1.0576,0.0000,0.0000,0.0000,12.6200,0.0000,0,0.0000,0.0000,32737.0000,0.7905,0.6376,ABEBF0E16B7411ED8FA800301809E817,716.2404,15043.6956,1.8135
Diatoms,199.7893,207.6648,0.4109,161.8022,161.3212,161.0835,2037.7711,1612.5255,2124.3315,0.7254,486,371,1538,7.7124,4.8010,1000.0000,7.7365,4.9000,1000.0000,0.0990,0.3288,0.5036,0.6065,1.9856,72.0531,0.8661,15.9493,21.4195,16.2606,137.7864,1118.2500,3.9872,60.0000,-30.0000,0.2059,0.8293,0.2508,34.5517,8.6656,87,59,49,113.2069,28.6533,1,86.4345,1.0030,0.9956,0.9985,1.1996,0.0000,0.0000,0.0000,31.0819,0.0000,0,0.0000,0.0000,62377.0000,0.3413,0.2554,ABEBF6956B7411ED8FA800301809E817,2124.3315,5145.4524,11.9691
Diatoms,444.7549,622.3883,0.9486,153.6478,153.2873,153.1016,6571.7712,12410.6985,7055.7780,0.7254,489,568,1815,7.6739,4.7539,1000.0000,7.7090,4.9096,1000.0000,0.1557,0.4105,0.3569,0.9462,2.8016,101.9202,0.9012,23.7966,30.9504,28.1505,38.5436,1136.1250,6.6510,50.0000,-50.0000,1.1286,0.4698,0.1504,71.7998,10.7953,88,67,65,134.6587,33.7311,1,165.1902,1.0024,0.9964,0.9988,1.6208,0.0000,0.0000,0.0000,18.4120,0.0000,0,0.0000,0.0000,147182.0000,0.4805,0.2311,ABEBFDE36B7411ED8FA800301809E817,7055.7780,15523.7779,28.6533
Diatoms,343.7380,343.7380,0.5974,155.8465,155.1214,154.3093,4360.0727,4017.1752,4794.0792,0.7254,493,709,1374,7.5226,4.6696,1000.0000,7.5677,4.8198,1000.0000,0.1502,0.4784,0.5750,0.8134,1.7391,81.4574,0.9578,20.9203,24.4420,20.9203,52.5897,1139.3440,3.1456,25.0000,-55.0000,0.2330,0.8110,0.3179,38.0132,12.0847,89,53,64,116.5040,30.8295,1,100.1958,1.0047,0.9901,0.9948,1.2300,0.0000,0.0000,0.0000,21.5941,0.0000,0,0.0000,0.0000,101708.0000,0.4260,0.1441,ABEC07AF6B7411ED8FA800301809E817,4794.0792,7645.5050,17.0469
Diatoms,88.2875,98.8180,0.6739,154.6934,153.7073,152.6690,1182.9299,598.8093,624.0407,0.7254,495,459,847,7.6540,4.7971,1000.0000,7.6919,4.8862,1000.0000,0.0891,0.6923,0.7017,0.8959,1.4252,44.8904,0.9766,10.6024,12.8759,11.2169,68.6119,1146.6410,1.9695,5.0000,-90.0000,0.2112,0.8257,0.5077,18.0107,9.1447,90,39,44,140.4495,14.8707,1,54.3107,1.0064,0.9869,0.9932,1.2099,0.0000,0.0000,0.0000,28.2214,0.0000,0,0.0000,0.0000,40309.0000,0.7214,0.1766,ABEC10B76B7411ED8FA800301809E817,624.0407,1117.7028,10.5183
Diatoms,98.8180,98.8180,0.8732,154.2620,153.6677,152.9808,522.8199,1624.9773,738.9551,0.7254,504,546,1129,7.6323,4.7262,1000.0000,7.6499,4.8537,1000.0000,0.1276,0.4881,0.2579,0.6227,3.8776,50.3837,0.7825,11.2169,14.4677,11.2169,49.4312,1165.7030,10.0826,-70.0000,60.0000,1.4968,0.4005,0.0992,40.7508,4.0417,91,43,44,130.9233,16.3215,1,89.5851,1.0039,0.9917,0.9955,1.7781,0.0000,0.0000,0.0000,14.3458,0.0000,0,0.0000,0.0000,40979.0000,0.3413,0.2247,ABEC271B6B7411ED8FA800301809E817,738.9551,1585.6127,11.9691
Diatoms,98.4105,126.9302,0.8395,148.5801,148.6442,148.3590,1142.5442,1042.4386,734.3890,0.7254,515,576,482,7.7058,4.7826,1000.0000,7.7484,4.8968,1000.0000,0.1142,0.6757,0.5175,0.9431,1.9323,51.0690,0.9148,11.1938,14.7498,12.7127,71.0235,1182.4530,3.8078,-70.0000,0.0000,0.6208,0.6170,0.2626,27.6298,7.2561,92,46,42,140.7276,17.0469,1,69.7717,0.9996,0.9985,0.9981,1.3662,0.0000,0.0000,0.0000,27.3904,0.0000,0,0.0000,0.0000,43907.0000,0.4700,0.2411,ABEC41246B7411ED8FA800301809E817,734.3890,1680.1847,12.6945
Diatoms,168.5646,189.3299,0.6667,162.0689,161.4676,160.6367,3238.8325,1554.5047,1646.3168,0.7254,517,528,1061,7.3305,4.5004,1000.0000,7.3945,4.6628,1000.0000,0.1625,0.6937,0.8469,0.9082,1.1807,57.7416,1.0000,14.6500,16.7648,15.5262,49.1053,1188.2810,1.0000,45.0000,-20.0000,0.0000,1.2440,1.0000,16.0361,16.0361,93,50,45,126.3424,19.9485,1,64.1445,1.0037,0.9912,0.9949,1.1109,0.0000,0.0000,0.0000,25.2716,0.0000,0,0.0000,0.0000,60518.0000,0.7912,0.1261,ABEC46FB6B7411ED8FA800301809E817,1646.3168,2467.1398,11.9691
Detritus and decomposing,85.8775,90.7054,0.6357,162.7794,162.9929,162.8719,1028.8662,502.7284,598.6632,0.7254,1,213,1417,7.4875,4.6546,1000.0000,7.5945,4.8303,1000.0000,0.1758,0.6743,0.6824,0.8743,1.4655,43.7636,0.9607,10.4567,12.4326,10.7466,103.0000,2.3280,2.1357,-30.0000,60.0000,0.1635,0.8595,0.4682,18.1458,8.4966,292,40,43,129.5907,15.5961,1,53.2849,0.9987,1.0006,0.9993,1.2176,0.0000,0.0000,0.0000,31.0191,0.0000,0,0.0000,0.0000,36415.0000,0.7143,0.1589,CAE1C9236B7211ED8FA800301809E817,598.6632,1006.1883,9.0675
Detritus and decomposing,93.9409,108.2409,0.3162,137.0797,137.3588,138.0432,683.0020,471.3829,684.9290,0.7254,3,130,0,7.3587,4.6327,1000.0000,7.4320,4.7692,1000.0000,0.1365,0.2921,0.3326,0.4860,3.0065,60.7857,0.7636,10.9366,17.8126,11.7395,61.0303,4.9220,7.3083,-90.0000,-10.0000,0.5247,0.6558,0.1368,35.9465,4.9186,270,52,38,126.4186,23.5755,1,81.7301,0.9980,1.0070,1.0050,1.3446,0.0000,0.0000,0.0000,26.4367,0.0000,0,0.0000,0.0000,38052.0000,0.4421,0.3860,CAE1DA2D6B7211ED8FA800301809E817,684.9290,2959.2426,7.6167
Detritus and decomposing,127.7679,131.5443,0.7356,148.7963,148.4752,148.0809,1243.5227,1116.4038,1086.4170,0.7254,4,367,345,4.7869,3.7637,37.0000,5.6492,4.6800,37.0000,0.9163,0.6362,0.5429,0.8650,1.8420,53.2170,0.8991,12.7546,15.3946,12.9417,75.4024,6.7030,3.5010,-90.0000,-45.0000,0.5764,0.6343,0.2856,26.8731,7.6758,1,48,44,121.1749,17.0469,1,69.0979,1.0022,0.9952,0.9973,1.2984,0.0000,0.0000,0.0000,26.1054,0.0000,0,0.0000,0.0000,46410.0000,0.5175,0.1715,CAE1DD3E6B7211ED8FA800301809E817,1086.4170,1910.3100,13.4199
Detritus and decomposing,279.1011,288.5319,0.3385,163.2438,163.2041,163.3671,1681.7124,2647.6915,3507.5676,0.7254,5,477,1328,7.4105,4.6228,1000.0000,7.4588,4.7641,1000.0000,0.1413,0.1019,0.2022,0.4888,4.9449,90.7464,0.7586,18.8511,27.4040,19.1669,67.8958,9.1410,13.4605,70.0000,0.0000,0.9909,0.5023,0.0743,72.9337,5.4183,52,74,45,139.0918,36.6327,1,156.7041,1.0002,1.0008,1.0010,1.7268,0.0000,0.0000,0.0000,26.7680,0.0000,0,0.0000,0.0000,101537.0000,0.3871,0.3121,CAE1E0276B7211ED8FA800301809E817,3507.5676,10775.5761,14.8707
Detritus and decomposing,842.4326,920.1067,0.5057,156.5919,156.3946,156.1875,4672.4547,24578.0417,18393.5918,0.7254,8,671,894,6.3975,4.4511,194.0000,6.6006,4.6536,194.0000,0.2024,0.2072,0.0785,0.5779,12.7460,166.4541,0.5964,32.7509,51.4833,34.2274,50.3626,13.4380,38.0164,60.0000,-30.0000,2.2276,0.3098,0.0263,204.8641,5.3888,53,107,84,134.9122,63.4725,3,420.5060,1.0013,0.9974,0.9987,2.5263,0.0000,0.0000,0.0000,19.7371,0.0000,0,0.0000,0.0000,261190.0000,0.2178,0.3639,CAE1E9226B7211ED8FA800301809E817,18393.5918,71449.0547,37.3581
Detritus and decomposing,137.4403,137.4403,0.4613,166.0099,166.2512,166.4138,1119.6585,828.0598,1212.0905,0.7254,9,662,1437,7.4821,4.6807,1000.0000,7.5827,4.8425,1000.0000,0.1618,0.4533,0.4484,0.6953,2.2302,58.8585,0.8638,13.2285,17.2484,13.2285,81.4409,14.3590,4.7979,-55.0000,15.0000,0.3580,0.7364,0.2084,32.0160,6.6729,54,52,45,113.6823,23.5755,1,77.3777,0.9985,1.0024,1.0010,1.3146,0.0000,0.0000,0.0000,25.8618,0.0000,0,0.0000,0.0000,46155.0000,0.5519,0.2331,CAE1EBF16B7211ED8FA800301809E817,1212.0905,2686.8602,11.9691
Detritus and decomposing,109.4769,109.4769,0.4354,162.3923,161.7729,161.5192,491.9746,1631.7177,861.6828,0.7254,10,488,1826,4.2626,3.8347,36.0000,5.6608,4.4153,36.0000,0.5806,0.0698,0.1900,0.3827,5.2634,78.9379,0.5726,11.8064,23.7166,11.8064,62.1567,14.4690,14.4663,-75.0000,15.0000,0.4743,0.6783,0.0691,50.7992,3.5115,15,68,47,138.2861,34.4565,1,108.6215,1.0038,0.9946,0.9984,1.3760,0.0000,0.0000,0.0000,26.2871,0.0000,0,0.0000,0.0000,46879.0000,0.1702,0.5022,CAE1EEBC6B7211ED8FA800301809E817,861.6828,6984.7869,12.6945
Detritus and decomposing,321.4844,631.3506,0.6054,143.5631,144.1311,144.7840,16988.3869,9060.1009,4336.1441,0.7254,12,170,490,4.6449,3.7529,34.0000,5.5948,4.3160,34.0000,0.5631,0.5774,0.7943,0.8772,1.2590,101.6442,1.0000,20.2318,30.8094,28.3524,55.9037,18.9690,1.0000,-85.0000,10.0000,0.0000,1.3408,1.0000,27.8625,27.8625,16,75,56,128.7403,37.3581,1,111.4502,0.9961,1.0085,1.0045,1.0965,0.0000,0.0000,0.0000,31.9078,0.0000,0,0.0000,0.0000,106082.0000,0.7809,0.3433,CAE1F57D6B7211ED8FA800301809E817,4336.1441,15312.5045,22.1247
Detritus and decomposing,195.4254,205.9125,0.6831,157.4750,156.9760,156.1553,3698.5438,1807.3540,2055.1110,0.7254,13,297,929,4.4322,3.7111,37.0000,5.7146,4.6126,37.0000,0.9015,0.6929,0.8311,0.9135,1.2032,60.3079,1.0000,15.7741,17.6313,16.1918,100.3625,23.9530,1.0000,85.0000,0.0000,0.0000,1.2767,1.0000,16.7615,16.7615,2,53,43,123.0665,21.3993,1,67.0461,1.0032,0.9916,0.9948,1.1117,0.0000,0.0000,0.0000,39.2957,0.0000,0,0.0000,0.0000,66579.0000,0.7497,0.1053,CAE1F8556B7211ED8FA800301809E817,2055.1110,2869.7756,13.4199
Detritus and decomposing,418.8887,512.1373,0.7514,141.3182,140.8409,140.5921,11119.3767,7460.6632,6449.2889,0.7254,14,738,274,5.4335,4.2563,39.0000,4.8289,3.9086,39.0000,-0.3477,0.7473,0.8743,0.9549,1.1438,89.2084,1.0000,23.0943,26.8801,25.5357,58.2672,24.2030,1.0000,-20.0000,-90.0000,0.0000,1.3044,1.0000,24.1915,24.1915,55,55,65,130.7792,31.5549,1,96.7662,1.0034,0.9949,0.9982,1.0847,0.0000,0.0000,0.0000,33.3084,0.0000,0,0.0000,0.0000,135618.0000,0.8447,0.1408,CAE1FB7A6B7211ED8FA800301809E817,6449.2889,10169.3048,22.1247
Detritus and decomposing,188.0259,221.7267,0.2009,159.7863,159.9809,159.9809,1061.9649,1605.1004,1939.5027,0.7254,15,543,1553,7.4730,4.6524,1000.0000,7.4815,4.7453,1000.0000,0.0929,0.0000,0.1623,0.2589,6.1618,109.3447,0.5759,15.4726,33.3483,16.8021,51.0109,25.3910,17.3001,-30.0000,60.0000,0.5106,0.6620,0.0578,73.9671,4.2755,56,63,85,130.9084,48.9645,4,156.4854,0.9988,1.0012,1.0000,1.4311,0.0000,0.0000,0.0000,17.4584,0.0000,0,0.0000,0.0000,68596.0000,0.4793,0.5360,CAE1FFD66B7211ED8FA800301809E817,1939.5027,19418.5934,11.2437
Detritus and decomposing,107.4178,107.4178,0.1869,161.5210,161.5419,161.8413,298.7984,2784.9954,837.4878,0.7254,16,722,1735,4.9283,3.9338,32.0000,5.4763,4.4022,32.0000,0.4684,0.0000,0.0795,0.0977,12.5844,140.0909,0.2659,11.6948,43.1210,11.6948,63.7950,31.1250,37.5084,-25.0000,75.0000,0.2368,0.8086,0.0267,81.1923,2.1646,17,59,113,131.0329,65.6487,4,166.7139,0.9999,1.0020,1.0019,1.1900,0.0000,0.0000,0.0000,18.1567,0.0000,0,0.0000,0.0000,43765.0000,0.2158,0.7288,CAE205536B7211ED8FA800301809E817,837.4878,41982.1904,12.6945
Detritus and decomposing,490.7014,490.7014,0.3390,159.9690,159.5352,158.8263,2540.7920,14939.0365,8176.9194,0.7254,17,567,1157,5.2768,4.0177,55.0000,5.8575,4.4035,55.0000,0.3858,0.0000,0.1226,0.2889,8.1557,180.7615,0.3595,24.9956,55.9969,24.9956,76.7235,31.3750,23.5796,-90.0000,10.0000,0.5742,0.6352,0.0424,121.6140,5.1576,18,132,75,117.1711,77.2551,4,253.5432,1.0027,0.9929,0.9956,1.4026,0.0000,0.0000,0.0000,37.6175,0.0000,0,0.0000,0.0000,139668.0000,0.1402,0.5536,CAE208056B7211ED8FA800301809E817,8176.9194,91936.8065,32.2803
Detritus and decomposing,137.0183,152.7140,0.7595,165.9728,166.4222,167.0444,1982.2448,1241.7032,1206.5124,0.7254,18,909,1020,5.5033,4.2668,48.0000,6.0178,4.6258,48.0000,0.3590,0.7602,0.7010,0.9408,1.4265,53.2792,0.9877,13.2082,15.4954,13.9442,88.8831,33.7340,1.9751,60.0000,0.0000,0.1587,0.8630,0.5063,21.4332,10.8515,19,48,43,140.1358,18.4977,1,64.5694,0.9973,1.0065,1.0037,1.2119,0.0000,0.0000,0.0000,38.3272,0.0000,0,0.0000,0.0000,56755.0000,0.7438,0.1476,CAE20AA66B7211ED8FA800301809E817,1206.5124,1948.0621,13.4199
Detritus and decomposing,213.8075,219.0843,0.2748,160.6690,160.9623,161.0103,1534.4623,2021.1967,2351.7880,0.7254,19,278,1345,5.7158,4.2097,84.0000,6.1214,4.5778,84.0000,0.3681,0.0291,0.3091,0.3454,3.2356,93.6660,0.6804,16.4993,28.3108,16.7017,85.2836,37.2500,8.0405,-70.0000,5.0000,0.2463,0.8024,0.1244,50.1739,6.2401,20,78,41,133.3310,40.2597,1,112.8281,0.9982,1.0021,1.0003,1.2046,0.0000,0.0000,0.0000,43.5866,0.0000,0,0.0000,0.0000,77732.0000,0.1032,0.4172,CAE20D446B7211ED8FA800301809E817,2351.7880,11880.9932,11.2437
Detritus and decomposing,96.7825,96.7825,0.4943,154.4448,154.5487,154.5909,760.6234,560.0592,716.2404,0.7254,20,806,715,7.3026,4.5265,1000.0000,7.3867,4.7122,1000.0000,0.1857,0.4824,0.4648,0.6902,2.1515,51.5718,0.8652,11.1008,14.8506,11.1008,42.2821,38.1410,4.5390,20.0000,-65.0000,0.3596,0.7355,0.2203,27.1226,5.9755,319,41,49,125.7565,19.9485,1,66.1963,0.9993,1.0009,1.0003,1.2836,0.0000,0.0000,0.0000,10.3862,0.0000,0,0.0000,0.0000,38733.0000,0.4257,0.2525,CAE20FEC6B7211ED8FA800301809E817,716.2404,1714.8504,9.7929
Detritus and decomposing,130.7042,130.7042,0.7657,167.4897,167.2179,166.9282,1322.0047,1110.0385,1124.0817,0.7254,22,974,1605,7.4451,4.6688,1000.0000,7.4980,4.7438,1000.0000,0.0750,0.6696,0.5841,0.8857,1.7120,53.1369,0.9275,12.9003,15.3946,12.9003,98.6125,42.9380,3.0505,-90.0000,-35.0000,0.4677,0.6813,0.3278,25.0205,8.2021,57,48,44,110.0051,17.0469,1,66.4452,1.0016,0.9966,0.9983,1.2505,0.0000,0.0000,0.0000,33.0183,0.0000,0,0.0000,0.0000,42902.0000,0.4788,0.1620,CAE215266B7211ED8FA800301809E817,1124.0817,1910.3100,13.4199
Detritus and decomposing,241.1798,260.3109,0.5343,157.8171,157.7271,157.7643,741.3728,18439.0601,2817.5731,0.7254,24,495,1451,5.4036,4.2172,32.0000,5.3316,4.2659,32.0000,0.0486,0.0000,0.0568,0.2374,17.5933,133.2422,0.3347,17.5237,40.9650,18.2054,47.8653,46.3280,53.2521,10.0000,-80.0000,1.7150,0.3683,0.0188,138.8482,2.6074,58,72,96,144.7783,51.1407,8,282.9112,1.0006,0.9997,1.0002,2.1233,0.0000,0.0000,0.0000,19.4867,0.0000,0,0.0000,0.0000,93382.0000,0.3209,0.5722,CAE21ADC6B7211ED8FA800301809E817,2817.5731,35994.4805,27.9279
Detritus and decomposing,102.9032,102.9032,0.2792,168.3591,168.6471,168.5944,794.8977,297.7501,785.2491,0.7254,25,1027,1486,4.3461,3.6247,40.0000,5.7888,4.4072,40.0000,0.7825,0.2529,0.4487,0.4894,2.2288,57.5901,0.9486,11.4464,16.8253,11.4464,111.4535,47.6720,4.7933,65.0000,-15.0000,0.1746,0.8514,0.2086,28.5426,5.9548,3,57,37,117.7121,24.3009,1,68.9948,0.9983,1.0014,0.9997,1.1980,0.0000,0.0000,0.0000,34.7160,0.0000,0,0.0000,0.0000,38021.0000,0.5882,0.3197,CAE21DE86B7211ED8FA800301809E817,785.2491,2493.9239,5.4405
Detritus and decomposing,225.6950,225.6950,0.7990,161.0607,161.8885,160.8770,480.4265,14460.6303,2550.6251,0.7254,27,567,1801,5.4198,4.2843,37.0000,5.4018,4.3796,37.0000,0.0953,0.2283,0.0348,0.3294,28.7742,106.0569,0.3602,16.9518,32.1594,16.9518,69.0341,49.1560,88.3854,-60.0000,0.0000,3.5087,0.2218,0.0113,168.4352,1.9057,59,76,64,156.5131,37.3581,8,340.6818,0.9949,0.9989,0.9938,3.2123,0.0000,0.0000,0.0000,30.3290,0.0000,0,0.0000,0.0000,95473.0000,0.3914,0.4729,CAE223186B7211ED8FA800301809E817,2550.6251,17414.9581,27.2025
Detritus and decomposing,262.0962,267.4575,0.8914,160.9249,160.5087,160.3801,811.9946,17128.6621,3191.9405,0.7254,28,541,1754,5.3978,4.0942,104.0000,6.1554,4.5015,104.0000,0.4074,0.2968,0.0634,0.3629,15.7827,102.1363,0.4507,18.2678,31.0109,18.4537,62.5408,50.2500,47.5616,-55.0000,70.0000,2.7729,0.2650,0.0210,132.7371,2.7908,21,69,68,144.5491,35.1819,7,271.0559,1.0026,0.9966,0.9992,2.6539,0.0000,0.0000,0.0000,29.5629,0.0000,0,0.0000,0.0000,100028.0000,0.3710,0.4109,CAE225B96B7211ED8FA800301809E817,3191.9405,15614.9153,26.4771
Detritus and decomposing,126.0931,126.0931,0.5141,150.8074,149.8549,148.4697,522.3225,2014.6487,1065.1260,0.7254,29,207,549,7.3062,4.5628,1000.0000,7.4373,4.8035,1000.0000,0.2408,0.3141,0.1572,0.4529,6.3630,71.2322,0.6123,12.6707,21.1172,12.6707,96.7625,53.8910,17.9343,-90.0000,0.0000,1.2588,0.4427,0.0558,59.8053,3.3347,60,61,43,102.3351,26.4771,2,126.2800,1.0064,0.9845,0.9908,1.7728,0.0000,0.0000,0.0000,35.6740,0.0000,0,0.0000,0.0000,38785.0000,0.2359,0.4000,CAE2285B6B7211ED8FA800301809E817,1065.1260,4930.6891,13.4199
Detritus and decomposing,301.5922,406.9125,0.5724,164.3641,164.4795,164.0628,7619.4456,4461.4745,3939.9786,0.7254,30,170,1438,7.4743,4.6561,1000.0000,7.4641,4.7625,1000.0000,0.1065,0.5808,0.7436,0.8554,1.3448,84.1848,1.0000,19.5959,25.2077,22.7617,59.1273,56.1880,1.5997,40.0000,-50.0000,0.0000,1.0817,0.6251,29.1729,18.2359,61,63,58,145.7641,31.5549,1,94.8175,0.9993,0.9982,0.9975,1.1263,0.0000,0.0000,0.0000,38.9491,0.0000,0,0.0000,0.0000,113696.0000,0.8152,0.2226,CAE22AF36B7211ED8FA800301809E817,3939.9786,8386.7887,17.0469
Detritus and decomposing,197.1700,197.1700,0.4965,167.5798,168.2550,168.6642,2749.7152,1327.2589,2082.6918,0.7254,31,553,1860,6.5559,4.3909,279.0000,6.4250,4.5321,279.0000,0.1412,0.5185,0.7069,0.7877,1.4145,63.0249,1.0000,15.8444,18.6388,15.8444,100.9302,58.6560,1.9242,-75.0000,20.0000,0.0000,1.0345,0.5197,23.4912,12.2080,62,56,44,128.1358,24.3009,1,71.3985,0.9960,1.0065,1.0024,1.1329,0.0000,0.0000,0.0000,52.4457,0.0000,0,0.0000,0.0000,69834.0000,0.8345,0.1499,CAE22D8B6B7211ED8FA800301809E817,2082.6918,3390.3846,11.2437
Detritus and decomposing,412.4373,416.5839,0.5258,157.2590,156.9335,156.1134,3139.7392,5399.4854,6300.8726,0.7254,32,703,991,5.7625,4.2353,78.0000,5.7312,4.3981,78.0000,0.1628,0.3495,0.2592,0.7246,3.8581,107.7391,0.7759,22.9157,32.7841,23.0307,75.0657,59.9530,10.0207,35.0000,-60.0000,0.7383,0.5753,0.0998,73.7676,7.3615,63,68,74,123.3079,42.4359,3,162.2584,1.0021,0.9927,0.9948,1.5060,0.0000,0.0000,0.0000,23.4971,0.0000,0,0.0000,0.0000,126144.0000,0.5693,0.3010,CAE230336B7211ED8FA800301809E817,6300.8726,18449.5778,20.6739
Detritus and decomposing,84.2752,84.2752,0.9009,149.9747,150.0542,150.1191,1164.0567,551.8102,581.9871,0.7254,33,543,336,5.7625,4.2353,78.0000,5.7312,4.3981,78.0000,0.1628,0.8747,0.8806,0.9861,1.1355,39.7271,1.0000,10.3587,11.1228,10.3587,70.1091,59.9530,1.0000,10.0000,-45.0000,0.0000,1.0498,1.0000,11.4015,11.4015,293,39,40,122.6137,11.9691,1,45.6059,0.9995,1.0010,1.0004,1.1480,0.0000,0.0000,0.0000,45.4304,0.0000,0,0.0000,0.0000,33964.0000,0.7677,0.0687,CAE232CE6B7211ED8FA800301809E817,581.9871,720.5116,9.7929
Detritus and decomposing,198.9159,208.1030,0.2905,152.6485,152.5883,152.5610,1054.0430,1500.6029,2110.4159,0.7254,34,623,205,5.0317,4.1621,37.0000,5.7698,4.5900,37.0000,0.4279,0.0899,0.1843,0.4156,5.4266,96.7631,0.6643,15.9144,29.2981,16.2777,87.6464,63.3280,14.9814,-80.0000,0.0000,0.5796,0.6331,0.0667,67.0334,4.4744,22,82,41,106.4827,42.4359,1,143.0157,1.0004,0.9994,0.9998,1.4780,0.0000,0.0000,0.0000,23.5980,0.0000,0,0.0000,0.0000,58459.0000,0.3343,0.4568,CAE235626B7211ED8FA800301809E817,2110.4159,13167.9144,11.9691
